SUBDIVISION,YEAR,ANNUAL,JF,MAM,JJAS,OND,Dengue cases,ANNUAL_TEMP,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC
Coastal Karnataka,1975,4300.0,0.3,118.0,3919.1,262.6,,28.89,24.12,31.62,30.66,26.99
Coastal Karnataka,1976,2933.9,0.0,64.2,2670.6,199.1,,29.27,24.61,31.45,31.09,27.76
Coastal Karnataka,1977,3379.0,1.9,144.2,2853.6,379.3,,29.41,25.15,31.65,31.22,27.59
Coastal Karnataka,1978,3862.9,0.8,263.4,3387.2,211.5,,29.23,24.36,31.57,31.11,27.64
Coastal Karnataka,1979,2823.4,1.0,24.0,2556.0,242.4,,29.63,24.99,31.7,31.87,27.67
Coastal Karnataka,1980,3762.0,0.0,136.5,3455.2,170.3,,29.58,25.21,32.2,31.36,27.51
Coastal Karnataka,1981,3848.6,0.7,76.9,3591.0,179.9,,29.32,24.9,31.64,31.34,27.24
Coastal Karnataka,1982,4090.9,0.3,91.1,3798.2,201.2,,29.12,24.51,30.79,31.55,27.26
Coastal Karnataka,1983,3942.2,0.0,24.4,3701.5,216.4,,29.11,24.62,30.84,31.48,27.23
Coastal Karnataka,1984,3359.0,10.3,104.9,3004.6,239.2,,29.28,24.11,32.12,31.09,27.46
Coastal Karnataka,1985,3015.7,5.3,91.4,2621.3,297.8,,29.61,25.29,32.51,31.28,27.35
Coastal Karnataka,1986,2934.5,0.4,32.0,2685.0,217.1,,29.33,24.64,31.58,31.44,27.4
Coastal Karnataka,1987,2716.2,0.0,65.4,2329.0,321.8,,29.72,25.07,31.37,32.24,27.82
Coastal Karnataka,1988,3466.6,0.2,60.5,3269.5,136.4,,29.55,25.39,31.75,31.34,27.76
Coastal Karnataka,1989,3215.6,0.0,84.4,2960.9,170.3,,29.18,24.51,31.35,31.11,27.57
Coastal Karnataka,1990,4120.4,1.7,348.4,3460.2,310.1,,29.14,25.0,30.84,31.18,27.5
Coastal Karnataka,1991,3719.7,0.1,143.9,3417.5,158.1,,29.32,24.74,31.46,31.45,27.4
Coastal Karnataka,1992,3882.2,0.0,94.2,3412.6,375.4,,29.23,24.6,31.32,31.28,27.49
Coastal Karnataka,1993,3481.3,0.1,96.7,2944.8,439.8,,29.55,25.31,31.61,31.47,27.74
Coastal Karnataka,1994,4636.3,3.5,123.2,4144.4,365.2,,29.46,25.09,31.85,31.3,27.52
Coastal Karnataka,1995,3357.8,3.7,159.6,2945.0,249.5,,30.18,25.68,32.4,32.01,28.52
Coastal Karnataka,1996,3188.9,0.3,46.9,2816.8,324.9,,29.58,26.3,32.07,31.19,27.29
Coastal Karnataka,1997,3953.6,0.7,59.5,3575.8,317.5,,29.05,24.63,31.26,31.77,26.65
Coastal Karnataka,1998,3707.9,0.0,80.0,3265.1,362.9,,29.7,24.96,31.89,31.75,27.83
Coastal Karnataka,1999,3779.9,0.4,343.0,3084.9,351.5,,29.81,25.16,32.45,31.55,27.95
Coastal Karnataka,2000,3351.3,15.5,243.0,2903.3,189.6,196.0,29.75,24.82,32.22,31.25,28.53
Coastal Karnataka,2001,3111.6,1.0,228.7,2663.1,218.9,220.0,29.99,25.88,32.61,31.62,28.13
Coastal Karnataka,2002,2793.1,11.8,195.3,2205.0,381.0,428.0,30.23,25.37,33.06,32.02,28.36
Coastal Karnataka,2003,3071.9,3.8,55.9,2817.9,194.4,1226.0,29.75,25.32,32.05,31.72,27.7
Coastal Karnataka,2004,3070.0,0.1,360.3,2552.8,156.8,291.0,29.79,25.47,32.69,31.42,27.65
Coastal Karnataka,2005,3470.9,0.6,117.5,3147.2,205.6,587.0,29.6,24.96,31.81,31.84,27.5
Coastal Karnataka,2006,3837.3,1.0,366.3,3160.6,309.4,109.0,30.06,27.44,32.08,31.39,27.78
Coastal Karnataka,2007,3860.2,0.0,101.9,3567.2,191.1,230.0,29.84,25.73,32.32,31.4,28.03
Coastal Karnataka,2008,3206.4,14.8,259.0,2808.1,124.4,339.0,29.64,24.72,32.11,31.25,28.29
Coastal Karnataka,2009,3862.0,0.4,160.4,3246.0,455.2,1764.0,30.3,26.51,32.57,32.24,27.96
Coastal Karnataka,2010,3686.8,14.8,145.9,2988.9,537.2,2285.0,30.13,25.96,33.47,31.43,27.78
Coastal Karnataka,2011,3908.6,8.6,124.1,3505.4,270.5,,29.82,25.33,32.07,31.55,28.23
Coastal Karnataka,2012,,,104.9,2815.1,186.7,,29.81,25.03,32.33,31.77,27.88
Coastal Karnataka,2013,4229.4,21.9,147.9,3727.6,332.0,6408.0,29.81,25.58,32.58,31.33,27.83
Coastal Karnataka,2014,3684.4,0.3,224.3,3162.6,297.2,3358.0,29.72,24.9,31.82,32.0,27.81
Coastal Karnataka,2015,3106.0,2.4,254.8,2501.8,347.1,5077.0,29.9,25.74,31.68,31.87,28.27
Coastal Karnataka,2016,2619.7,0.5,98.3,2423.5,97.5,,31.63,28.33,34.57,32.28,30.03
Coastal Karnataka,2017,2947.6,1.1,141.0,2593.2,212.3,,,,,,
